,0
Accumulated time steps,"[0, 1000, 1999, 2998, 3997, 4996, 5995, 6994, 7993, 8992, 9991, 10990, 11989, 12988, 13987, 14986, 15985, 16984, 17983, 18982, 19981, 20980, 21979, 22978, 23977, 24976, 25975, 26974, 27973, 28972, 29971]"
Episode reward,"[0, -60.348697749423614, -59.10615936525591, -63.35315737273851, -63.55142538500729, -63.12691515212823, -67.48066766226684, -65.41423890776211, -66.45496421314328, -65.68349443390754, -67.91038069197262, -66.52566485816817, -66.58632570108321, -66.68718439859916, -67.38251658240273, -67.04023511255937, -65.53282633102009, -67.0112722788724, -66.40776180739732, -66.39229701421803, -65.64488768880341, -64.05183781459137, -68.3039136422714, -66.94128387794053, -65.92681379501525, -65.92434400170309, -68.0346889331234, -68.3360076060026, -67.67068272409077, -69.10323600519868, -65.68707451376643]"
Episode feedback,"[0.8, 0.0951903806661419, 0.11422845679937028, 0.08316633258199767, 0.02304609216127646, 0.02104208414725242, 0.014028056098168281, 0.00801603205609616, 0.0060120240420721205, 0.00100200400701202, 0.0, 0.00100200400701202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 62.016263246536255, 125.5018835067749, 186.44611024856567, 241.3330385684967, 296.0181996822357, 350.6323139667511, 404.5871500968933, 457.8149335384369, 510.56222224235535, 563.570698261261, 617.0280888080597, 670.2408838272095, 723.4479386806488, 775.8770105838776, 829.3780391216278, 883.4104413986206, 936.4600031375885, 989.2197771072388, 1042.0987572669983, 1095.1952283382416, 1147.3177337646484, 1200.363290309906, 1253.833071231842, 1306.7272508144379, 1359.2243983745575, 1412.088283777237, 1464.639663696289, 1517.1374008655548, 1569.6239120960236, 1622.7930374145508]"
total minutes,"[0, 1.033604387442271, 2.0916980584462483, 3.107435170809428, 4.022217309474945, 4.9336366613705955, 5.843871899445852, 6.743119168281555, 7.630248892307281, 8.509370370705922, 9.392844971021017, 10.283801480134327, 11.170681397120157, 12.05746564467748, 12.931283509731292, 13.822967318693797, 14.723507356643676, 15.607666718959809, 16.486996285120647, 17.368312621116637, 18.25325380563736, 19.12196222941081, 20.006054838498432, 20.897217853864035, 21.778787513573963, 22.653739972909293, 23.534804729620614, 24.410661061604817, 25.28562334775925, 26.160398534933726, 27.046550623575847]"
cummulative feedback,"[0, 95, 209, 292, 315, 336, 350, 358, 364, 365, 365, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366, 366]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
