,0
Accumulated time steps,"[0, 277, 767, 1543, 2542, 3022, 4021, 5020, 6019, 7018, 8017, 9016, 10015, 11014, 12013, 13012, 14011, 15010, 16009, 17008, 17629, 18044, 19043, 19798, 20797, 21796, 22795, 23147, 24053, 24689, 25216, 26215, 26765, 27510, 28156, 28719, 29163, 29703]"
Episode reward,"[0, 85.23541374508743, 77.76011558951478, 59.428094354585255, -62.71368385250649, 73.30954836118191, -85.27467089664192, -66.04872623502092, -49.66327921518788, -79.75329987677807, -59.509588621915796, -58.17802200658936, -50.664682542565444, -3.7172404528216725, -28.111010097379392, -52.216129559759075, -53.41999811049111, -53.72983115241629, -54.01818857166295, -55.448833586204174, 63.84395129937323, 75.993043364759, -55.981447228865555, 55.88187106962321, -56.670724263106855, -55.393644113062884, -55.53027722097797, 81.01797266131138, 46.57903065747956, 62.71665285873257, 69.0427449298075, -54.27958748767944, 68.74383562324289, 55.50167244433589, 62.82201293236494, 66.67381533573231, 72.92658448944765, 70.09313512236636]"
Episode feedback,"[0.8, 0.31636363521322314, 0.40081799509035176, 0.23870967711134236, 0.12324649286247846, 0.20668058411966475, 0.1292585169045506, 0.0901803606310818, 0.11823647282741837, 0.07314629251187746, 0.05310621237163706, 0.0851703405960217, 0.06713426846980534, 0.09619238467315393, 0.06412825644876928, 0.0551102203856611, 0.02905811620334858, 0.02304609216127646, 0.0150300601051803, 0.02204408815426444, 0.01774193545525494, 0.014492753588181754, 0.00801603205609616, 0.013262599451906366, 0.00801603205609616, 0.00200400801402404, 0.0030060120210360602, 0.0028490028408860316, 0.0022099447489392875, 0.0031496062942525885, 0.0, 0.00100200400701202, 0.0018214936214544742, 0.0013440860196988092, 0.0031007751889910464, 0.0035587188548777244, 0.0, 0.001855287566131192]"
total seconds,"[0, 23.227400064468384, 69.87663984298706, 129.73032307624817, 194.67660093307495, 229.74922037124634, 294.7757077217102, 356.75402998924255, 422.5401175022125, 483.84484791755676, 542.586498260498, 603.7252020835876, 666.1969017982483, 734.7654192447662, 800.3944466114044, 861.2801237106323, 920.9759728908539, 989.498603105545, 1049.500836610794, 1108.292376756668, 1145.6021976470947, 1171.9194011688232, 1232.4595665931702, 1280.1165180206299, 1338.8781971931458, 1394.538800239563, 1448.4379379749298, 1467.8303122520447, 1516.4065430164337, 1550.335776567459, 1579.1153655052185, 1631.842687368393, 1661.6300666332245, 1701.551209449768, 1736.433280467987, 1766.367255449295, 1790.030751466751, 1818.9244966506958]"
total minutes,"[0, 0.3871233344078064, 1.1646106640497844, 2.1621720512708027, 3.2446100155512494, 3.8291536728541056, 4.912928462028503, 5.945900499820709, 7.042335291703542, 8.064080798625946, 9.043108304341635, 10.062086701393127, 11.103281696637472, 12.246090320746104, 13.339907443523407, 14.35466872851054, 15.349599548180898, 16.491643385092416, 17.491680610179902, 18.471539612611135, 19.093369960784912, 19.531990019480386, 20.540992776552837, 21.33527530034383, 22.314636619885764, 23.24231333732605, 24.140632299582162, 24.463838537534077, 25.27344238360723, 25.83892960945765, 26.318589425086977, 27.197378122806548, 27.693834443887074, 28.3591868241628, 28.94055467446645, 29.43945425748825, 29.833845857779185, 30.315408277511597]"
cummulative feedback,"[0, 87, 283, 468, 591, 690, 819, 909, 1027, 1100, 1153, 1238, 1305, 1401, 1465, 1520, 1549, 1572, 1587, 1609, 1620, 1626, 1634, 1644, 1652, 1654, 1657, 1658, 1660, 1662, 1662, 1663, 1664, 1665, 1667, 1669, 1669, 1670]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
