,0
Accumulated time steps,"[0, 889, 1888, 2887, 3886, 4054, 5053, 6052, 7051, 7662, 8661, 8900, 9899, 10898, 11897, 12896, 13895, 14894, 15893, 16892, 17891, 18890, 19889, 20888, 21887, 22886, 23885, 24884, 25883, 26882, 27881, 28880, 29879]"
Episode reward,"[0, 54.36471966556459, -65.73501729234364, -55.814658328382635, -52.91485899415909, 90.19008256903423, -56.85095800519334, -67.35945853850423, -69.42373623076466, 52.38570056213481, -58.81648206837845, 89.35162813910796, -48.07913552624162, -25.319036824220916, -60.188535160260216, -52.61496713363866, -58.45618862234288, -59.18381286523699, -60.067329677903636, -58.10084113286952, -60.98294752785517, -58.8001203842331, -59.97512932069079, -60.21141657724623, -61.19515996801053, -61.71099730379242, -60.37583068394664, -58.803466797814764, -61.75310501018764, -61.52411004254299, -69.73506002699202, -59.64945598520959, -59.702920435901056]"
Episode feedback,"[0.8, 0.3089064258073208, 0.13827655296765876, 0.1793587172551516, 0.16432865714997127, 0.11377245440854818, 0.16733466917100734, 0.08617234460303372, 0.1102204407713222, 0.08852459001881215, 0.0951903806661419, 0.07142857112845138, 0.08316633258199767, 0.06613226446279333, 0.06312625244175726, 0.037074148259444745, 0.04709418832956494, 0.014028056098168281, 0.02204408815426444, 0.028056112196336563, 0.0200400801402404, 0.0150300601051803, 0.0150300601051803, 0.014028056098168281, 0.012024048084144241, 0.0060120240420721205, 0.00100200400701202, 0.00400801602804808, 0.0030060120210360602, 0.0050100200350601, 0.00100200400701202, 0.0, 0.00100200400701202]"
total seconds,"[0, 71.87535214424133, 137.38766956329346, 208.0197412967682, 276.5737762451172, 287.9255180358887, 359.069260597229, 422.9506003856659, 488.3867449760437, 526.0603470802307, 588.1421735286713, 602.8842921257019, 663.1155784130096, 721.8148460388184, 781.8237991333008, 838.1773762702942, 895.2307138442993, 948.8960516452789, 1003.7300429344177, 1059.334928035736, 1113.6269822120667, 1167.3700823783875, 1221.614219903946, 1276.4352674484253, 1331.1646001338959, 1385.5179073810577, 1438.6230216026306, 1491.7821288108826, 1544.9254519939423, 1597.4501206874847, 1649.7684717178345, 1701.5634450912476, 1753.899617433548]"
total minutes,"[0, 1.1979225357373555, 2.2897944927215574, 3.4669956882794697, 4.6095629374186196, 4.798758633931478, 5.984487676620484, 7.049176673094432, 8.139779082934062, 8.767672451337178, 9.802369558811188, 10.048071535428365, 11.051926306883495, 12.030247433980305, 13.030396652221679, 13.969622937838237, 14.920511897404989, 15.814934194087982, 16.72883404890696, 17.655582133928934, 18.560449703534445, 19.456168039639792, 20.3602369983991, 21.273921124140422, 22.186076668898263, 23.09196512301763, 23.977050360043844, 24.863035480181377, 25.74875753323237, 26.624168678124747, 27.49614119529724, 28.35939075152079, 29.231660290559134]"
cummulative feedback,"[0, 274, 412, 591, 755, 774, 941, 1027, 1137, 1191, 1286, 1303, 1386, 1452, 1515, 1552, 1599, 1613, 1635, 1663, 1683, 1698, 1713, 1727, 1739, 1745, 1746, 1750, 1753, 1758, 1759, 1759, 1760]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
