Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
1,501,0,0,0.885999998228,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
6,3001,0,1594,0.835999998328,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
11,5501,0,2904,0.58999999882,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
16,8001,0,3932,0.48399999903200003,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
21,10501,0,4675,0.327999999344,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
26,13001,0,5781,0.697999998604,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
31,15501,0,6736,0.573999998852,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
36,18001,0,7544,0.431999999136,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
41,20501,0,8684,0.291999999416,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
