,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,738.0,1737.0,2736.0,3735.0,4734.0,5733.0,6732.0,7731.0,8730.0,9729.0,10728.0,11727.0,12726.0,13725.0,14724.0,15723.0,16722.0,17721.0,18720.0,19719.0
Episode reward,0.0,66.56726969888368,-42.89406325007751,-38.41373891702773,-35.865189307508274,-36.53254348136493,-35.95696278983394,-33.76116156600791,-34.29682175723817,-34.48624194412645,-35.793087301829985,-34.32757161257782,-34.87227971941153,-34.424744923767655,-34.59595115372063,-34.244710472287764,-33.4942349917049,-35.1635964083764,-35.763306105243295,-35.525749509208026,-34.25223870128856
Episode feedback,0.8,0.4959239123696686,0.2675350698722094,0.19639278537435592,0.16733466917100734,0.10721442875028614,0.07815631254693756,0.04308617230151686,0.025050100175300502,0.02204408815426444,0.01603206411219232,0.00901803606310818,0.0050100200350601,0.00400801602804808,0.00100200400701202,0.00200400801402404,0.0,0.0,0.0,0.0,0.00100200400701202
total seconds,0.0,48.36557149887085,106.25893807411194,161.59883522987366,215.7417197227478,267.22813653945923,317.1898674964905,365.6686284542084,413.2882947921753,460.6543791294098,507.93506503105164,554.9964344501495,602.023443698883,648.7580559253693,695.4356172084808,742.0059742927551,788.7409465312958,835.6579966545105,882.2984411716461,929.5604751110077,976.6810374259949
total minutes,0.0,0.8060928583145142,1.770982301235199,2.693313920497894,3.5956953287124636,4.453802275657654,5.286497791608174,6.094477140903473,6.888138246536255,7.677572985490163,8.465584417184195,9.249940574169159,10.033724061648051,10.81263426542282,11.590593620141346,12.366766238212586,13.145682442188264,13.927633277575175,14.704974019527436,15.492674585183462,16.278017290433247
cummulative feedback,0.0,365.0,632.0,828.0,995.0,1102.0,1180.0,1223.0,1248.0,1270.0,1286.0,1295.0,1300.0,1304.0,1305.0,1307.0,1307.0,1307.0,1307.0,1307.0,1308.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,736.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
