,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,771.0,1751.0,2750.0,3749.0,4748.0,5747.0,6746.0,7745.0,8744.0,9743.0,10742.0,11741.0,12740.0,13739.0,14738.0,15737.0,16736.0,17735.0,18734.0,19733.0
Episode reward,0.0,65.68874457817353,62.88608262947894,-37.9137006631107,-36.15092172941586,-34.01451101330721,-35.07919666314983,-32.06369830976433,-33.41853212708697,-32.77190235965246,-32.271741443031004,-30.40605773495782,-31.196374461548835,-35.06790262015979,-30.147865375802066,-34.68902586120248,-33.308038293755864,-31.127491080196492,-32.492755494370414,-32.666498776274516,-31.478932504774445
Episode feedback,0.8,0.4629388810624982,0.37385086785102056,0.20741482945148815,0.16132264512893524,0.09619238467315393,0.06713426846980534,0.03907815627346878,0.02304609216127646,0.01102204407713222,0.014028056098168281,0.0050100200350601,0.00100200400701202,0.00400801602804808,0.0050100200350601,0.00100200400701202,0.0,0.0,0.0,0.0,0.00100200400701202
total seconds,0.0,49.510085582733154,111.38134503364563,167.2764093875885,221.4207649230957,272.3099796772003,321.8860354423523,370.35779666900635,418.0232775211334,465.02025961875916,511.917138338089,558.657467842102,605.212721824646,651.9531362056732,699.2380335330963,746.4033493995667,793.3231716156006,840.3323516845703,887.4016757011414,934.46604180336,981.7648701667786
total minutes,0.0,0.8251680930455526,1.8563557505607604,2.7879401564598085,3.690346082051595,4.538499661286672,5.364767257372538,6.172629944483439,6.967054625352223,7.750337660312653,8.531952305634816,9.310957797368367,10.086878697077433,10.865885603427888,11.653967225551606,12.44005582332611,13.22205286026001,14.00553919474284,14.790027928352355,15.574434030056,16.362747836112977
cummulative feedback,0.0,356.0,722.0,929.0,1090.0,1186.0,1253.0,1292.0,1315.0,1326.0,1340.0,1345.0,1346.0,1350.0,1355.0,1356.0,1356.0,1356.0,1356.0,1356.0,1357.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,769.0,979.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
