,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-68.3351685955722,-40.367011131538426,-37.852785999876204,-39.60424657888804,-35.66665077416338,-34.38639361407964,-36.07961473332946,-36.506263213134865,-34.818602231175255,-33.97726671571661,-33.756568058406984,-34.22033427833825,-34.98022481104829,-34.287479058201306,-33.94949740525299,-34.822819237244225,-35.07235354373225,-35.46970549671974,-35.43707340215765,-35.783241741227904
Episode feedback,0.8,0.01703406811920434,0.3777555106435316,0.1803607212621636,0.11422845679937028,0.08416833658900968,0.06913827648382938,0.04108216428749282,0.025050100175300502,0.012024048084144241,0.0100200400701202,0.00801603205609616,0.0030060120210360602,0.00200400801402404,0.0030060120210360602,0.00200400801402404,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,43.977434396743774,106.5026867389679,160.9848461151123,212.72509837150574,263.47213339805603,313.36076068878174,361.8379237651825,409.44105076789856,456.6218740940094,503.6627595424652,550.7089338302612,597.4860789775848,644.2246568202972,691.3294620513916,738.2704038619995,785.1969413757324,832.0485565662384,879.1905725002289,926.0702178478241,973.0214569568634
total minutes,0.0,0.7329572399457296,1.7750447789827983,2.683080768585205,3.5454183061917623,4.391202223300934,5.222679344813029,6.030632062753042,6.824017512798309,7.61036456823349,8.394379325707753,9.178482230504354,9.95810131629308,10.737077613671621,11.522157700856527,12.304506731033324,13.08661568959554,13.86747594277064,14.653176208337149,15.434503630797069,16.21702428261439
cummulative feedback,0.0,17.0,394.0,574.0,688.0,772.0,841.0,882.0,907.0,919.0,929.0,937.0,940.0,942.0,945.0,947.0,947.0,948.0,948.0,948.0,948.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
