,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,788.0,1693.0,2692.0,3691.0,4690.0,5689.0,6688.0,7687.0,8686.0,9685.0,10684.0,11683.0,12682.0,13681.0,14680.0,15679.0,16678.0,17677.0,18676.0,19675.0
Episode reward,0.0,64.83988746571859,61.47476763975515,-36.16152004878627,-37.69659605086134,-37.63020900607542,-36.668826480520316,-37.79037129673126,-37.19125282293215,-37.074089758098275,-36.13426383891381,-35.57839465090206,-37.80469308420485,-37.63660435883922,-38.21034373173464,-39.46783093192771,-37.70471199787511,-35.96550068958352,-36.549187015081635,-35.23428264401851,-37.49622644973663
Episode feedback,0.8,0.4567430019634313,0.37278761020709333,0.2575150298020891,0.1753507012271035,0.09619238467315393,0.07815631254693756,0.04308617230151686,0.02905811620334858,0.0100200400701202,0.00801603205609616,0.00801603205609616,0.0030060120210360602,0.0,0.00100200400701202,0.0,0.00200400801402404,0.0,0.0,0.0,0.0
total seconds,0.0,51.04499578475952,109.32665061950684,168.78403663635254,224.77405762672424,276.35310673713684,326.9980173110962,375.6047263145447,423.51185607910156,470.4795138835907,517.3707835674286,564.2453844547272,611.4702429771423,657.8578000068665,704.599187374115,751.5150036811829,798.4214589595795,845.2970592975616,892.3280079364777,939.285085439682,986.2614970207214
total minutes,0.0,0.8507499297459921,1.8221108436584472,2.8130672772725425,3.746234293778737,4.605885112285614,5.449966955184936,6.260078771909078,7.058530934651693,7.841325231393179,8.622846392790477,9.40408974091212,10.191170716285706,10.964296666781108,11.743319789568583,12.525250061353047,13.307024315992992,14.088284321626027,14.872133465607961,15.6547514239947,16.437691617012025
cummulative feedback,0.0,359.0,696.0,953.0,1128.0,1224.0,1302.0,1345.0,1374.0,1384.0,1392.0,1400.0,1403.0,1403.0,1404.0,1404.0,1406.0,1406.0,1406.0,1406.0,1406.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,786.0,904.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
