,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-69.25919863245183,-46.415702086819714,-42.85084358552732,-42.12117502446157,-42.91263483518005,-41.26903410718026,-43.5213134032982,-41.501311417328935,-42.32247877764881,-42.21194741172983,-43.32635574643532,-41.60084844406965,-42.32991620144942,-43.108749495459854,-43.4883459522921,-42.672758219844525,-41.54401322677738,-43.02001470206144,-41.74486062682154,-42.339262495340776
Episode feedback,0.8,0.00801603205609616,0.27154308590025744,0.14629258502375492,0.0951903806661419,0.07915831655394959,0.04308617230151686,0.03907815627346878,0.01603206411219232,0.01603206411219232,0.00801603205609616,0.00400801602804808,0.007014028049084141,0.00200400801402404,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,43.67050313949585,101.73181939125061,154.79477715492249,205.82542729377747,256.0212209224701,304.6132061481476,352.9424419403076,400.14425325393677,447.4668319225311,494.4447765350342,541.0731887817383,587.9232814311981,634.7398340702057,681.4123437404633,728.2198066711426,775.0949602127075,822.1826484203339,869.0784094333649,916.1208822727203,962.3925805091858
total minutes,0.0,0.7278417189915974,1.69553032318751,2.5799129525820415,3.4304237882296245,4.267020348707835,5.076886769135793,5.88237403233846,6.669070887565613,7.457780532042185,8.240746275583904,9.017886479695639,9.798721357186635,10.578997234503428,11.356872395674388,12.136996777852376,12.918249336878459,13.703044140338898,14.484640157222747,15.268681371212006,16.039876341819763
cummulative feedback,0.0,8.0,279.0,425.0,520.0,599.0,642.0,681.0,697.0,713.0,721.0,725.0,732.0,734.0,735.0,736.0,736.0,736.0,736.0,736.0,736.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
