,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Accumulated time steps,0.0,641.0,1007.0,1260.0,1837.0,2081.0,2630.0,3084.0,3773.0,4772.0,5355.0,6284.0,6694.0,7429.0,8169.0,8499.0,9498.0,10390.0,10810.0,11218.0,12111.0,13110.0,14109.0,14913.0,15673.0,16672.0,17671.0,18670.0,19251.0,19892.0
Episode reward,0.0,69.0277963997469,83.51486281913749,86.86573554689252,71.85382704785496,88.86967432705106,77.31141850967985,80.37623542151107,71.37185072598842,-46.221824457573575,73.34442821128634,56.014792279010244,84.64081014152666,76.21063528285251,77.16723420956117,87.57805901149834,-34.69581481541958,64.65492489296705,88.15784694958178,88.90148313769433,69.51558145423448,-30.97685680458034,-27.903501599943528,76.39105990148833,76.43222535592261,-22.693717734659753,-24.308434006842624,-30.246416252250558,84.51050836071957,75.3071688578069
Episode feedback,0.8,0.34741783983189695,0.3287671223869394,0.23015872924540187,0.22222222183641976,0.2510288055513218,0.2153284667603495,0.15011037494456872,0.11046511611851001,0.06613226446279333,0.06872852221867952,0.039870689612208306,0.029339853228997913,0.028610354184454557,0.031123139335422004,0.015197568342864533,0.01102204407713222,0.008978675635265235,0.009546539356690836,0.002457002450965596,0.003363228695781134,0.00400801602804808,0.00200400801402404,0.0024906600218049064,0.0013175230549176244,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,38.533194065093994,61.7203528881073,76.93650031089783,109.9404661655426,124.770498752594,156.0890679359436,180.69430351257324,216.2373869419098,265.3396873474121,294.55975818634033,339.4694323539734,359.7826554775238,395.25452709198,431.11445021629333,447.57592582702637,494.86583065986633,537.1948049068451,557.7455615997314,577.5038237571716,619.7762236595154,666.8957145214081,713.5232834815979,751.3755736351013,787.1646330356598,833.6194989681244,880.4842636585236,927.033674955368,954.5748579502106,984.8091495037079
total minutes,0.0,0.6422199010848999,1.0286725481351218,1.2822750051816305,1.8323411027590433,2.079508312543233,2.60148446559906,3.011571725209554,3.6039564490318297,4.422328122456869,4.909329303105673,5.657823872566223,5.996377591292063,6.587575451533,7.185240836938222,7.459598763783773,8.247763844331105,8.953246748447418,9.295759359995523,9.625063729286193,10.32960372765859,11.114928575356801,11.892054724693299,12.52292622725169,13.11941055059433,13.893658316135406,14.674737727642059,15.450561249256134,15.909580965836843,16.413485825061798
cummulative feedback,0.0,222.0,342.0,400.0,528.0,589.0,707.0,775.0,851.0,917.0,957.0,994.0,1006.0,1027.0,1050.0,1055.0,1066.0,1074.0,1078.0,1079.0,1082.0,1086.0,1088.0,1090.0,1091.0,1091.0,1092.0,1092.0,1092.0,1092.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,639.0,365.0,252.0,576.0,243.0,548.0,453.0,688.0,998.0,582.0,928.0,409.0,734.0,739.0,329.0,998.0,891.0,419.0,407.0,892.0,998.0,998.0,803.0,759.0,998.0,998.0,998.0,580.0,640.0
e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
