,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1733.0,2306.0,3305.0,4304.0,5303.0,6302.0,7301.0,8300.0,9299.0,10298.0,11297.0,12296.0,13295.0,14294.0,15293.0,16292.0,17291.0,18290.0,19289.0
Episode reward,0.0,-42.045332057188574,66.27792419067887,76.14878134020337,-36.1984492584803,-36.03360059796866,-33.81017779940493,-36.18041312621076,-34.909031380139695,-33.204407888764145,-34.41923768108265,-35.364119390241974,-32.37975861393583,-33.181045836212405,-32.49219104958646,-34.33360996117061,-33.350638928195835,-32.513196308449714,-32.59830412642012,-33.81523430989371,-31.756639568372634
Episode feedback,0.8,0.4869739474078417,0.2896174859431455,0.24999999956293706,0.16733466917100734,0.11322645279235827,0.07114228449785343,0.0450901803155409,0.0300601202103606,0.02905811620334858,0.01102204407713222,0.007014028049084141,0.00400801602804808,0.0060120240420721205,0.0030060120210360602,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0
total seconds,0.0,66.40167188644409,110.03260588645935,143.80938243865967,198.55010747909546,250.33936309814453,299.95534801483154,348.71203804016113,396.8117582798004,444.8543643951416,491.7990653514862,538.8591549396515,585.874470949173,632.8675718307495,680.11776471138,727.1075987815857,774.2255201339722,821.022730588913,868.3329510688782,914.6209273338318,960.8276772499084
total minutes,0.0,1.1066945314407348,1.8338767647743226,2.396823040644328,3.3091684579849243,4.172322718302409,4.999255800247193,5.811867300669352,6.6135293046633405,7.414239406585693,8.196651089191437,8.980985915660858,9.76457451581955,10.547792863845824,11.335296078523,12.118459979693094,12.903758668899536,13.683712176481883,14.47221585114797,15.24368212223053,16.013794620831806
cummulative feedback,0.0,486.0,698.0,841.0,1008.0,1121.0,1192.0,1237.0,1267.0,1296.0,1307.0,1314.0,1318.0,1324.0,1327.0,1328.0,1329.0,1329.0,1329.0,1329.0,1329.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,732.0,572.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
