,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-48.2064958767092,-46.624119936667526,-45.75750409450932,-47.901207796116616,-44.10314609189816,-43.33818118417077,-45.268879125216564,-46.920575808713544,-46.05605959706785,-45.74138747470356,-46.03803016541188,-46.32403860347138,-45.74680990129417,-44.93996570702655,-47.20320191589353,-46.80156811349647,-45.709770277504376,-45.67664595716436,-44.78904852808658,-45.36588306565013
Episode feedback,0.8,0.46593186326058933,0.2675350698722094,0.20140280540941602,0.14929859704479098,0.1052104207362621,0.07114228449785343,0.02905811620334858,0.01903807613322838,0.0200400801402404,0.00901803606310818,0.01102204407713222,0.0050100200350601,0.0030060120210360602,0.00200400801402404,0.0030060120210360602,0.0,0.0,0.0030060120210360602,0.00100200400701202,0.0
total seconds,0.0,65.59367513656616,124.56257772445679,180.28787660598755,233.72850632667542,285.355562210083,335.19924569129944,383.24701261520386,430.7191333770752,478.24458622932434,525.5514924526215,572.8513870239258,619.883270740509,667.062958240509,714.1029896736145,761.4367761611938,808.3458788394928,855.3582623004913,902.622908115387,950.0116753578186,996.6567013263702
total minutes,0.0,1.0932279189427694,2.07604296207428,3.004797943433126,3.89547510544459,4.755926036834717,5.586654094854991,6.387450210253397,7.1786522229512535,7.970743103822072,8.759191540877024,9.54752311706543,10.33138784567515,11.117715970675151,11.901716494560242,12.690612936019898,13.472431313991546,14.255971038341523,15.04371513525645,15.83352792263031,16.610945022106172
cummulative feedback,0.0,465.0,732.0,933.0,1082.0,1187.0,1258.0,1287.0,1306.0,1326.0,1335.0,1346.0,1351.0,1354.0,1356.0,1359.0,1359.0,1359.0,1362.0,1363.0,1363.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
