,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1468.0,2467.0,3466.0,4465.0,5464.0,6463.0,7462.0,8461.0,9460.0,10459.0,11458.0,12457.0,13456.0,14455.0,15454.0,16453.0,17452.0,18451.0,19450.0
Episode reward,0.0,-40.10870858618121,79.42822344247979,-40.327226665488716,-38.01013747337122,-38.12836030951182,-36.15729445853145,-35.47280827516758,-34.47929794428955,-33.900577863015585,-33.57537240284066,-32.801475935965065,-36.13173132925325,-35.59910692518891,-32.822856337958925,-32.92218450684554,-34.07221033017915,-34.80531222999061,-34.06538797206896,-33.26575621937344,-33.23035328310744
Episode feedback,0.8,0.50100200350601,0.3383297637294866,0.20941883746551218,0.14929859704479098,0.07915831655394959,0.0751503005259015,0.04709418832956494,0.0300601202103606,0.014028056098168281,0.0150300601051803,0.0050100200350601,0.0050100200350601,0.0030060120210360602,0.0030060120210360602,0.00100200400701202,0.0030060120210360602,0.00100200400701202,0.0,0.0,0.0030060120210360602
total seconds,0.0,66.38423991203308,95.80839014053345,151.62291526794434,204.69042658805847,254.6267523765564,304.47216868400574,352.9909152984619,400.79640007019043,447.97820568084717,495.36108136177063,542.505687713623,589.442818403244,636.0282626152039,682.6913599967957,729.5032730102539,776.5344200134277,823.5255618095398,870.5394065380096,917.3718736171722,964.4067299365997
total minutes,0.0,1.1064039985338847,1.5968065023422242,2.5270485877990723,3.4115071098009744,4.24377920627594,5.074536144733429,5.8831819216410315,6.67994000116984,7.466303428014119,8.256018022696177,9.041761461893717,9.8240469733874,10.600471043586731,11.378189333279927,12.158387883504231,12.942240333557129,13.725426030158996,14.508990108966827,15.289531226952871,16.07344549894333
cummulative feedback,0.0,500.0,658.0,867.0,1016.0,1095.0,1170.0,1217.0,1247.0,1261.0,1276.0,1281.0,1286.0,1289.0,1292.0,1293.0,1296.0,1297.0,1297.0,1297.0,1300.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,467.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
