,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1680.0,2679.0,3678.0,4677.0,5676.0,6675.0,7674.0,8673.0,9672.0,10671.0,11670.0,12669.0,13668.0,14667.0,15666.0,16665.0,17664.0,18663.0,19662.0
Episode reward,0.0,-69.37822064514951,67.50025727331135,-47.59571403878913,-40.982058830418424,-40.8978770877029,-41.86749663594125,-41.65616537041799,-41.72138823823786,-41.183780885392245,-42.05489764155418,-41.547307537647825,-41.904820457624474,-40.626417579530276,-41.35024139610672,-40.916127503407374,-41.850711902572435,-40.860792789193695,-40.83660470988666,-41.98292858457618,-41.698350404178804
Episode feedback,0.8,0.00801603205609616,0.40058910103006024,0.15430861707985108,0.18136272526917563,0.12324649286247846,0.0651302604557813,0.04609218432255292,0.025050100175300502,0.01803607212621636,0.013026052091156261,0.0060120240420721205,0.0060120240420721205,0.0100200400701202,0.0,0.0,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,44.18436932563782,87.32019424438477,140.74043655395508,195.76040768623352,248.07233500480652,297.7703318595886,346.914701461792,394.80189752578735,442.1237008571625,489.348206281662,535.9670367240906,582.673091173172,629.6137001514435,676.1319663524628,722.9535217285156,769.728613615036,816.7626750469208,863.6363317966461,910.4200086593628,957.1824235916138
total minutes,0.0,0.7364061554272969,1.455336570739746,2.345673942565918,3.2626734614372253,4.134538916746775,4.962838864326477,5.781911691029866,6.580031625429789,7.368728347619375,8.1558034380277,8.932783945401509,9.711218186219533,10.493561669190724,11.268866105874379,12.049225362141927,12.828810226917266,13.612711250782013,14.393938863277436,15.17366681098938,15.953040393193563
cummulative feedback,0.0,8.0,280.0,434.0,615.0,738.0,803.0,849.0,874.0,892.0,905.0,911.0,917.0,927.0,927.0,927.0,927.0,928.0,928.0,928.0,928.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,679.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
