,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,723.0,1610.0,2609.0,3608.0,4607.0,5606.0,6605.0,7604.0,8603.0,9602.0,10601.0,11600.0,12599.0,13598.0,14597.0,15596.0,16595.0,17594.0,18593.0,19592.0
Episode reward,0.0,65.61713461610904,65.84577699032852,-39.984859643024485,-35.1079685511627,-35.67565887702018,-34.09096543950636,-32.12405951139318,-32.191093777073206,-35.45666775045249,-33.753620746082916,-32.84742884702789,-32.213542603745985,-30.853589873498976,-33.40478548791413,-33.64125074768894,-32.832240750592455,-31.105094869538295,-32.354680797700965,-31.856770608602737,-32.717171912834395
Episode feedback,0.8,0.45076282877841495,0.40406320496155396,0.24849699373898096,0.1342685369396107,0.11923847683443038,0.06713426846980534,0.04308617230151686,0.02204408815426444,0.024048096168288482,0.0100200400701202,0.007014028049084141,0.0050100200350601,0.00100200400701202,0.00100200400701202,0.0,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,46.75183939933777,103.92241311073303,162.07999515533447,214.37907028198242,266.31512665748596,316.05142402648926,364.63664531707764,412.16099309921265,459.8815493583679,506.81652069091797,553.999933719635,601.1418402194977,648.1710357666016,695.2081394195557,742.0454983711243,788.3554470539093,835.2815260887146,882.0971896648407,929.0657105445862,975.2818500995636
total minutes,0.0,0.7791973233222962,1.7320402185122172,2.701333252588908,3.572984504699707,4.438585444291433,5.267523733774821,6.077277421951294,6.869349884986877,7.664692489306132,8.446942011515299,9.233332228660583,10.01903067032496,10.802850596110027,11.586802323659262,12.36742497285207,13.139257450898489,13.921358768145243,14.701619827747345,15.484428509076436,16.254697501659393
cummulative feedback,0.0,325.0,683.0,931.0,1065.0,1184.0,1251.0,1294.0,1316.0,1340.0,1350.0,1357.0,1362.0,1363.0,1364.0,1364.0,1365.0,1366.0,1366.0,1366.0,1366.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,721.0,886.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
