,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1998.0,2336.0,3180.0,4179.0,5178.0,6065.0,7064.0,8063.0,9062.0,10061.0,11060.0,12059.0,13058.0,14057.0,15056.0,16055.0,17054.0,18053.0,19052.0
Episode reward,0.0,-48.452847809382725,64.4586984146768,86.4638426855218,69.9623670694126,-32.24446464721757,-29.884493118053904,73.66459056810575,-31.12350566161728,-30.601617979197474,-30.95408815545464,-28.018647560184206,-28.80751027928448,-30.076556553697145,-28.488767614668692,-29.675386809438145,-27.856619064803343,-29.609472671738715,-28.904864814819796,-28.62331504598785,-27.186715785729863
Episode feedback,0.8,0.2545090177810531,0.2848545634053615,0.24925815949775026,0.20047449561035055,0.1352705409466227,0.0801603205609616,0.04966139949248149,0.04208416829450484,0.035070140245420704,0.02304609216127646,0.00801603205609616,0.0060120240420721205,0.0030060120210360602,0.00200400801402404,0.00200400801402404,0.00100200400701202,0.0,0.0,0.0,0.00100200400701202
total seconds,0.0,56.945722341537476,118.4159324169159,139.8465452194214,186.63089418411255,242.06263971328735,293.9316198825836,340.3884859085083,392.5449712276459,443.3833816051483,491.46458435058594,539.0080373287201,587.1597216129303,635.8144464492798,685.43807554245,736.4815983772278,784.3959667682648,831.0380532741547,877.5062484741211,923.7308087348938,970.1084303855896
total minutes,0.0,0.9490953723589579,1.973598873615265,2.330775753657023,3.1105149030685424,4.034377328554789,4.898860331376394,5.673141431808472,6.542416187127431,7.389723026752472,8.191076405843098,8.983467288812001,9.785995360215505,10.59690744082133,11.4239679257075,12.27469330628713,13.073266112804413,13.85063422123591,14.62510414123535,15.395513478914896,16.168473839759827
cummulative feedback,0.0,254.0,538.0,622.0,791.0,926.0,1006.0,1050.0,1092.0,1127.0,1150.0,1158.0,1164.0,1167.0,1169.0,1171.0,1172.0,1172.0,1172.0,1172.0,1173.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,997.0,337.0,843.0,998.0,998.0,886.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
