,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-42.964149761969644,-41.2497078690071,-40.12347921542319,-41.73371306232367,-36.373282864054616,-37.73294399636991,-38.79791371475252,-39.88212936865849,-38.00097695436772,-37.14961672567418,-36.65426497639386,-34.88110678432944,-38.00294779416198,-36.932884475508644,-36.480439804611,-36.07405616342852,-38.48834131019971,-36.26686812470179,-38.89747354888527,-37.87518192235186
Episode feedback,0.8,0.47394789531668546,0.3036072141246421,0.23146292561977663,0.09919839669418998,0.09218436864510585,0.04909819634358898,0.04909819634358898,0.02905811620334858,0.014028056098168281,0.007014028049084141,0.00901803606310818,0.0030060120210360602,0.00100200400701202,0.00100200400701202,0.0,0.0,0.00200400801402404,0.00100200400701202,0.0,0.0
total seconds,0.0,66.41319870948792,127.05256056785583,184.7874743938446,236.2089319229126,287.2851028442383,335.8932671546936,384.70731806755066,432.6317310333252,479.810115814209,526.6798524856567,573.6748507022858,621.0600385665894,668.0269498825073,714.9341945648193,761.8646273612976,808.5743808746338,855.7121999263763,902.9771366119385,949.5832505226135,995.9902148246765
total minutes,0.0,1.1068866451581318,2.1175426761309306,3.07979123989741,3.936815532048543,4.788085047403971,5.598221119244894,6.411788634459177,7.21052885055542,7.99683526357015,8.777997541427613,9.561247511704762,10.351000642776489,11.13378249804179,11.915569909413655,12.697743789354961,13.476239681243896,14.261869998772939,15.049618943532307,15.826387508710225,16.599836913744607
cummulative feedback,0.0,473.0,776.0,1007.0,1106.0,1198.0,1247.0,1296.0,1325.0,1339.0,1346.0,1355.0,1358.0,1359.0,1360.0,1360.0,1360.0,1362.0,1363.0,1363.0,1363.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
