,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-52.13641463012142,-50.49063638500333,-48.90395785427777,-45.63716809798686,-46.68317071882159,-46.63074234259005,-47.29246164378576,-47.62066511864654,-46.58711748685515,-46.743224418235,-47.183981386404845,-47.29102039664964,-47.47285698011158,-47.93541440788798,-47.7521608526538,-48.225104533134505,-47.927302275907266,-45.99066882587046,-48.45245279382697,-47.33290233702322
Episode feedback,0.8,0.3877755507136518,0.1793587172551516,0.1893787573252718,0.12825651289753856,0.08316633258199767,0.054108216378649085,0.024048096168288482,0.025050100175300502,0.014028056098168281,0.00901803606310818,0.0060120240420721205,0.00400801602804808,0.0,0.00200400801402404,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0
total seconds,0.0,60.9613618850708,115.26254510879517,170.63958549499512,223.17242240905762,273.3474192619324,322.3463625907898,370.1131613254547,417.54208159446716,464.53551149368286,511.5918095111847,558.2614138126373,605.1706640720367,651.7941925525665,698.6953978538513,745.6046838760376,792.4963071346283,839.3518354892731,886.3050398826599,933.3693969249725,980.4335732460022
total minutes,0.0,1.0160226980845133,1.9210424184799195,2.843993091583252,3.7195403734842936,4.555790321032206,5.372439376513163,6.168552688757578,6.95903469324112,7.742258524894714,8.526530158519744,9.30435689687729,10.086177734533946,10.863236542542776,11.644923297564189,12.426744731267293,13.208271785577137,13.989197258154551,14.771750664710998,15.556156615416208,16.340559554100036
cummulative feedback,0.0,387.0,566.0,755.0,883.0,966.0,1020.0,1044.0,1069.0,1083.0,1092.0,1098.0,1102.0,1102.0,1104.0,1105.0,1106.0,1106.0,1106.0,1106.0,1106.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
