,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,531.0,1530.0,2529.0,3528.0,4527.0,5526.0,6525.0,7524.0,8523.0,9522.0,10521.0,11520.0,12519.0,13518.0,14517.0,15516.0,16515.0,17514.0,18513.0,19512.0
Episode reward,0.0,78.77503414529937,-31.694055845751258,-32.45714361894537,-33.55060110982362,-30.74038569112293,-29.63527857633866,-31.225194533186276,-30.679268799771904,-31.98292964452967,-30.420848457976543,-31.239098803706817,-30.112494145304957,-29.8449081043787,-30.94000535251927,-31.325837551932217,-30.376616495579267,-30.05360227480511,-32.496235749296524,-31.465192813585656,-31.274815769025743
Episode feedback,0.8,0.5047258969664917,0.4048096188328561,0.23346693363380067,0.1793587172551516,0.10020040070120201,0.06913827648382938,0.04208416829450484,0.026052104182312522,0.02304609216127646,0.013026052091156261,0.00801603205609616,0.00200400801402404,0.0050100200350601,0.00200400801402404,0.0030060120210360602,0.00100200400701202,0.0,0.0,0.0,0.00200400801402404
total seconds,0.0,36.833903551101685,103.38208866119385,162.389479637146,218.28027272224426,270.0586326122284,320.2031650543213,368.9333245754242,416.69960379600525,464.36361622810364,512.3222668170929,559.603057384491,606.4761028289795,653.3543457984924,700.3034143447876,747.3523931503296,794.3545708656311,841.3802654743195,888.416173696518,935.4757914543152,982.0060405731201
total minutes,0.0,0.6138983925183614,1.7230348110198974,2.7064913272857667,3.638004545370738,4.500977210203806,5.336719417572022,6.148888742923736,6.944993396600087,7.7393936038017275,8.538704446951549,9.326717623074849,10.107935047149658,10.88923909664154,11.671723572413127,12.45587321917216,13.239242847760519,14.02300442457199,14.8069362282753,15.591263190905254,16.366767342885336
cummulative feedback,0.0,267.0,671.0,904.0,1083.0,1183.0,1252.0,1294.0,1320.0,1343.0,1356.0,1364.0,1366.0,1371.0,1373.0,1376.0,1377.0,1377.0,1377.0,1377.0,1379.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,529.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
