,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-67.54131325299826,-63.29601972914821,-62.563466726999174,-70.7658242161976,-68.61646474087036,-68.27965031894776,-68.42196356524485,-68.0284847607628,-66.69570289940316,-64.9554621975964,-80.77530496695978,-61.64386564682278,-57.65069379030632,-69.06133207001967,-56.894825663468495,-60.57063886802789,-55.992689185924405,-54.98453772140665,-55.54631048266701,-56.26513942107964
Episode feedback,0.8,0.0100200400701202,0.012024048084144241,0.09619238467315393,0.06412825644876928,0.0060120240420721205,0.0150300601051803,0.007014028049084141,0.01102204407713222,0.0050100200350601,0.0100200400701202,0.007014028049084141,0.007014028049084141,0.0,0.0,0.00100200400701202,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,49.42237854003906,99.60980248451233,159.49422764778137,215.46846270561218,261.9993665218353,308.75046610832214,355.7186017036438,402.42218351364136,449.6214828491211,497.57878398895264,546.1837537288666,594.6856725215912,643.996018409729,693.8404839038849,743.5095980167389,793.6714508533478,843.6107227802277,893.5641407966614,943.8560893535614,993.9919104576111
total minutes,0.0,0.823706309000651,1.6601633747418723,2.658237127463023,3.5911410450935364,4.3666561086972555,5.145841101805369,5.928643361727397,6.707036391894023,7.493691380818685,8.292979733149211,9.103062562147777,9.911427875359854,10.733266973495484,11.564008065064748,12.391826633612315,13.227857514222462,14.060178713003795,14.892735679944357,15.730934822559357,16.566531840960184
cummulative feedback,0.0,10.0,22.0,118.0,182.0,188.0,203.0,210.0,221.0,226.0,236.0,243.0,250.0,250.0,250.0,251.0,251.0,251.0,251.0,251.0,251.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
