,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0,20980.0
Episode reward,0.0,-63.2513946404979,-35.222134744243135,-35.8374480813476,-36.53789478581662,-31.397688588449647,-33.50666894186494,-35.10539291846838,-33.782227968587534,-32.1886134471161,-33.70119409628209,-31.16843586206298,-32.868170089997115,-34.09627111580889,-33.14968750832702,-33.372564597313044,-33.80260552529076,-33.396341488268284,-34.36275875871926,-33.359623155267805,-33.383090069751404,-33.528359651631376
Episode feedback,0.8,0.013026052091156261,0.35771543050329113,0.21943887753563238,0.14629258502375492,0.1252505008765025,0.05310621237163706,0.03907815627346878,0.033066132231396664,0.012024048084144241,0.00901803606310818,0.0060120240420721205,0.00400801602804808,0.0060120240420721205,0.00200400801402404,0.00200400801402404,0.00100200400701202,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,45.68744969367981,119.50883936882019,182.1709499359131,239.8497815132141,295.86728525161743,348.7291052341461,403.1226646900177,454.47433829307556,504.49925470352173,554.0338847637177,603.3232977390289,653.1347208023071,702.5747272968292,751.582047700882,801.0013620853424,849.7041611671448,898.7066569328308,947.8168029785156,996.8362984657288,1046.0915303230286,1095.1103427410126
total minutes,0.0,0.7614574948946635,1.9918139894803366,3.036182498931885,3.9974963585535686,4.931121420860291,5.812151753902436,6.718711078166962,7.574572304884593,8.408320911725362,9.233898079395294,10.055388295650483,10.885578680038453,11.709578788280487,12.526367461681366,13.350022701422374,14.161736019452412,14.978444282213847,15.796946716308593,16.613938307762147,17.434858838717144,18.251839045683543
cummulative feedback,0.0,13.0,370.0,589.0,735.0,860.0,913.0,952.0,985.0,997.0,1006.0,1012.0,1016.0,1022.0,1024.0,1026.0,1027.0,1027.0,1028.0,1028.0,1028.0,1028.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
