,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Accumulated time steps,0.0,546.0,1146.0,1763.0,2418.0,3252.0,3900.0,4245.0,4668.0,5254.0,5694.0,6558.0,7146.0,7703.0,8702.0,9526.0,10525.0,11476.0,12475.0,13403.0,14402.0,15401.0,16292.0,17291.0,18290.0,19289.0,20288.0
Episode reward,0.0,71.83640396366073,72.31908345189159,69.8789676738161,70.86700771670564,61.51131024975838,72.58737263644696,82.71265315069357,81.03243275785191,78.0446329403178,81.62392585712632,67.26444399905111,76.91946733228261,79.36937045999886,-39.83639143541467,69.17475871667504,-36.64815018606586,65.90910832192966,-37.78035215149651,64.49476083048144,-39.697580371658766,-37.08027195241386,61.538560052547055,-40.14385995810791,-40.47527708336362,-37.73478439628791,-38.68726603429513
Episode feedback,0.8,0.4007352933810013,0.3539232047513803,0.2516233762148971,0.2033639140621347,0.1488595436388241,0.1329211744467988,0.09302325554353705,0.09952606611486714,0.07350427337862517,0.0637813210392225,0.056778678960859,0.02725724015799448,0.03237410066119766,0.01803607212621636,0.017010935580788658,0.0060120240420721205,0.005263157889196676,0.00200400801402404,0.0,0.00100200400701202,0.0,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,35.74008083343506,75.48548603057861,113.02495050430298,151.573832988739,197.95745611190796,233.43717622756958,252.12512373924255,275.18502020835876,306.1357219219208,329.339839220047,373.7044999599457,403.50087690353394,432.3056318759918,481.8829445838928,522.4564509391785,571.2268297672272,617.1092920303345,665.3546016216278,709.9536919593811,757.6039371490479,805.2751724720001,847.5952968597412,895.6146297454834,943.284010887146,990.7322034835815,1038.78973031044
total minutes,0.0,0.5956680138905843,1.258091433842977,1.8837491750717164,2.526230549812317,3.299290935198466,3.8906196037928265,4.202085395654042,4.586417003472646,5.102262032032013,5.488997320334117,6.2284083326657615,6.725014615058899,7.2050938645998635,8.031382409731547,8.707607515652974,9.52044716278712,10.285154867172242,11.089243360360463,11.832561532656351,12.626732285817464,13.421252874533335,14.126588280995687,14.926910495758056,15.721400181452433,16.512203391393026,17.313162171840666
cummulative feedback,0.0,218.0,430.0,585.0,718.0,842.0,928.0,960.0,1002.0,1045.0,1073.0,1122.0,1138.0,1156.0,1174.0,1188.0,1194.0,1199.0,1201.0,1201.0,1202.0,1202.0,1202.0,1203.0,1203.0,1203.0,1203.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,544.0,599.0,616.0,654.0,833.0,647.0,344.0,422.0,585.0,439.0,863.0,587.0,556.0,998.0,823.0,998.0,950.0,998.0,927.0,998.0,998.0,890.0,998.0,998.0,998.0,998.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
