,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,877.0,1447.0,2446.0,3281.0,4280.0,5279.0,6278.0,7277.0,8276.0,9275.0,10274.0,11273.0,12272.0,13271.0,14270.0,15269.0,16268.0,17267.0,18266.0,19265.0
Episode reward,0.0,62.527099270824564,72.20053751140925,-52.54397082132262,58.00969587030035,-56.95097191522759,-63.411056763357294,-56.30076229303599,-58.81987375204032,-47.077442630736726,-65.28127726580647,-67.89072901337445,-68.88597117941507,-65.12907048649173,-71.12723519320299,-71.212397307686,-65.77081069907074,-61.9865537125682,-62.499593723839546,-62.981583866814866,-62.93400523922891
Episode feedback,0.8,0.47771428516832654,0.1775043933611522,0.10821643275729817,0.10551558740345852,0.07615230453291352,0.0050100200350601,0.04108216428749282,0.02304609216127646,0.00200400801402404,0.00100200400701202,0.0050100200350601,0.0030060120210360602,0.00100200400701202,0.0,0.0,0.00100200400701202,0.0,0.0,0.0,0.0
total seconds,0.0,58.8418869972229,90.36799049377441,142.16695952415466,186.11317896842957,237.2430899143219,284.23885560035706,333.8786687850952,382.7092065811157,431.736967086792,481.1616609096527,531.0560324192047,580.9571058750153,630.7455832958221,680.5561327934265,730.7660760879517,781.181122303009,830.8792192935944,879.594886302948,927.9128601551056,976.6262636184692
total minutes,0.0,0.9806981166203816,1.5061331748962403,2.3694493254025777,3.101886316140493,3.954051498572032,4.737314260005951,5.564644479751587,6.378486776351929,7.1956161181131995,8.019361015160879,8.850933873653412,9.682618431250255,10.512426388263702,11.342602213223776,12.17943460146586,13.019685371716816,13.847986988226573,14.6599147717158,15.465214335918427,16.277104393641153
cummulative feedback,0.0,418.0,519.0,627.0,715.0,791.0,796.0,837.0,860.0,862.0,863.0,868.0,871.0,872.0,872.0,872.0,873.0,873.0,873.0,873.0,873.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,875.0,569.0,998.0,834.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
