,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7927.0,8926.0,9925.0,10924.0,11923.0,12922.0,13921.0,14920.0,15919.0,16918.0,17917.0,18916.0,19915.0
Episode reward,0.0,-60.55277454299343,-72.07544149081599,-63.18046606876858,-69.7803960580763,-71.43463153967211,-70.81277477480565,-73.51567022684004,41.485143251668084,-85.31634741228868,-66.33532727658168,-65.24329431132387,-55.093669619208576,-61.706877029840015,-63.912869878939055,-63.97205863056465,-72.03489402531582,-72.88686261772658,-71.53070653214981,-63.64638800123233,-63.63797732099085
Episode feedback,0.8,0.28256512997738964,0.01903807613322838,0.12324649286247846,0.10420841672925009,0.08316633258199767,0.06412825644876928,0.033066132231396664,0.031115879794940043,0.00801603205609616,0.0050100200350601,0.0060120240420721205,0.0050100200350601,0.00100200400701202,0.0,0.0,0.00100200400701202,0.0,0.00100200400701202,0.0,0.0
total seconds,0.0,73.08399081230164,123.09030652046204,184.5333755016327,244.36194968223572,302.1885759830475,357.9170653820038,410.5868453979492,457.2725975513458,506.51043224334717,556.0768277645111,604.8868296146393,653.1873524188995,701.9314305782318,751.2264840602875,798.4299249649048,844.8191437721252,893.0159723758698,941.8571050167084,991.6626224517822,1041.3962168693542
total minutes,0.0,1.2180665135383606,2.0515051086743674,3.0755562583605447,4.072699161370595,5.036476266384125,5.965284423033396,6.8431140899658205,7.621209959189097,8.441840537389119,9.267947129408519,10.081447160243988,10.886455873648325,11.698857176303864,12.520441401004792,13.307165416081746,14.080319062868755,14.88359953959783,15.69761841694514,16.52771037419637,17.356603614489238
cummulative feedback,0.0,282.0,301.0,424.0,528.0,611.0,675.0,708.0,737.0,745.0,750.0,756.0,761.0,762.0,762.0,762.0,763.0,763.0,764.0,764.0,764.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,932.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
