,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-68.06660173600743,-60.661828040832205,-57.66959447246593,-61.992572075876964,-61.84777136614046,-55.42691315940459,-66.71874356288875,-57.87659454842746,-55.44511302816722,-56.39469606029969,-62.02906393874787,-57.52084059960052,-57.62664095045649,-58.47974081133502,-61.03462323131253,-59.524483650181516,-59.896134354904945,-70.33326847699765,-70.07452076594679,-70.26725441658031
Episode feedback,0.8,0.01102204407713222,0.31763527022281035,0.1392785569746708,0.0060120240420721205,0.00400801602804808,0.0400801602804808,0.00200400801402404,0.02204408815426444,0.0150300601051803,0.012024048084144241,0.0,0.00400801602804808,0.00100200400701202,0.0030060120210360602,0.0,0.0,0.0,0.00100200400701202,0.0,0.0
total seconds,0.0,47.367748737335205,109.12698411941528,163.72363090515137,213.14900755882263,262.66256070137024,312.1251401901245,361.359099149704,411.19124698638916,461.145578622818,511.4374933242798,559.922262430191,608.140337228775,657.0396955013275,704.0866017341614,753.4710538387299,803.1951606273651,850.733740568161,898.3745427131653,946.0433962345123,993.2882540225983
total minutes,0.0,0.7894624789555867,1.8187830686569213,2.728727181752523,3.5524834593137107,4.377709345022837,5.202085669835409,6.022651652495067,6.853187449773153,7.6857596437136335,8.52395822207133,9.332037707169851,10.135672287146251,10.950661591688792,11.734776695569357,12.557850897312164,13.386586010456085,14.178895676136017,14.97290904521942,15.767389937241871,16.55480423370997
cummulative feedback,0.0,11.0,328.0,467.0,473.0,477.0,517.0,519.0,541.0,556.0,568.0,568.0,572.0,573.0,576.0,576.0,576.0,576.0,577.0,577.0,577.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
