,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,1000.0,1999.0,2576.0,3575.0,4574.0,5573.0,6572.0,7571.0,8570.0,9569.0,10568.0,11567.0,12566.0,13565.0,14564.0,15563.0,16562.0,17561.0,18560.0,19559.0,20558.0
Episode reward,0.0,-49.036473372184844,-43.67101796059528,73.57752046015099,-41.912555659335354,-40.69810803616794,-36.519071152172465,-36.278045089298836,-35.18069831293361,-37.280317504698424,-35.02434578304264,-35.419887460770035,-36.339262270353956,-37.85066679527188,-36.79403387528848,-36.47962448053347,-36.57225382990371,-36.170405679143606,-35.83706126388347,-35.923758072915575,-37.509219184772995,-36.30518169855232
Episode feedback,0.8,0.30661322614567815,0.2935871740545219,0.2187499996202257,0.18637274530423573,0.08717434861004575,0.0751503005259015,0.04609218432255292,0.035070140245420704,0.01703406811920434,0.014028056098168281,0.0050100200350601,0.0030060120210360602,0.00400801602804808,0.00400801602804808,0.0,0.0,0.0,0.00100200400701202,0.00200400801402404,0.0,0.0
total seconds,0.0,64.52799010276794,132.42219233512878,172.61727905273438,235.2663426399231,290.38386368751526,347.47158002853394,403.7605097293854,457.79656457901,509.22517347335815,559.2342088222504,608.4897406101227,657.8525722026825,706.8872404098511,755.8901777267456,805.0994699001312,853.8124732971191,902.539627790451,951.6779320240021,1000.5531706809998,1049.2331187725067,1098.281661748886
total minutes,0.0,1.0754665017127991,2.207036538918813,2.8769546508789063,3.921105710665385,4.839731061458588,5.791193000475565,6.72934182882309,7.6299427429835,8.48708622455597,9.320570147037506,10.141495676835378,10.964209536711374,11.78145400683085,12.598169628779093,13.41832449833552,14.23020788828532,15.042327129840851,15.8612988670667,16.67588617801666,17.487218646208444,18.304694362481435
cummulative feedback,0.0,306.0,599.0,725.0,911.0,998.0,1073.0,1119.0,1154.0,1171.0,1185.0,1190.0,1193.0,1197.0,1201.0,1201.0,1201.0,1201.0,1202.0,1204.0,1204.0,1204.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,576.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
