,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0,20980.0
Episode reward,0.0,-47.80934318549018,-46.927285771191116,-47.02985756873462,-46.31482425344919,-44.408152877360536,-43.44783655069116,-46.24899813792204,-44.8888652221304,-44.54216127846911,-44.39500258509714,-46.20121423611109,-43.91275954392533,-45.69041693179069,-45.438031184389736,-44.92535005777109,-44.80949218356687,-45.67927749328044,-45.69216562480952,-46.02739498144061,-44.510018720473916,-45.78008357606955
Episode feedback,0.8,0.3657314625593873,0.249498997745993,0.1603206411219232,0.10220440871522604,0.07715430853992554,0.06813627247681736,0.033066132231396664,0.0200400801402404,0.013026052091156261,0.007014028049084141,0.0050100200350601,0.0050100200350601,0.0,0.0,0.0,0.00200400801402404,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,72.43622136116028,135.80926728248596,193.41255855560303,246.88599371910095,298.65781235694885,349.89604210853577,399.3306314945221,448.0410692691803,496.36177492141724,544.6376786231995,592.4327554702759,640.419144153595,688.277366399765,735.9421761035919,784.0481181144714,831.7456119060516,879.3393995761871,927.2353076934814,975.1209330558777,1023.255989074707,1071.0420551300049
total minutes,0.0,1.207270356019338,2.2634877880414326,3.223542642593384,4.114766561985016,4.977630205949148,5.831600701808929,6.655510524908702,7.467351154486338,8.272696248690288,9.077294643719991,9.873879257837931,10.673652402559917,11.471289439996083,12.265702935059865,13.067468635241191,13.862426865100861,14.65565665960312,15.453921794891357,16.252015550931294,17.054266484578452,17.850700918833414
cummulative feedback,0.0,365.0,614.0,774.0,876.0,953.0,1021.0,1054.0,1074.0,1087.0,1094.0,1099.0,1104.0,1104.0,1104.0,1104.0,1106.0,1106.0,1106.0,1106.0,1106.0,1106.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
