,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11909.0,12908.0,13837.0,14836.0,15835.0,16834.0,17503.0,18502.0,19400.0
Episode reward,0.0,-66.6825112906465,-67.16068265021254,-63.64568121575453,-66.75463802213383,-68.0589847685821,-71.40616847764909,-71.43237332731832,-59.906673424349414,-61.67441880454417,-58.16450389224298,-63.75246240076005,52.17969571412487,-18.997278136305667,78.07197392877266,-27.47827722058526,-31.584605274927636,-26.07374763909927,88.06336226783915,-11.913710562580146,86.50690501673024
Episode feedback,0.8,0.0060120240420721205,0.00801603205609616,0.04408817630852888,0.01803607212621636,0.01603206411219232,0.05811623240669716,0.0050100200350601,0.0100200400701202,0.014028056098168281,0.01803607212621636,0.0060120240420721205,0.005446623087748776,0.0030060120210360602,0.0021551724114707194,0.00100200400701202,0.0,0.0,0.0014970059857829252,0.0,0.0
total seconds,0.0,48.62376427650452,95.78361463546753,145.35241079330444,192.85596132278442,240.82035970687866,291.1396083831787,340.98325061798096,390.22748351097107,438.1745493412018,486.89639592170715,535.0880887508392,579.5793890953064,627.6166341304779,672.8632800579071,722.5377194881439,772.2957820892334,821.8989496231079,855.0871047973633,905.1649398803711,949.8118829727173
total minutes,0.0,0.8103960712750753,1.5963935772577922,2.4225401798884074,3.214266022046407,4.013672661781311,4.852326806386312,5.683054176966349,6.503791391849518,7.302909155686696,8.114939932028452,8.918134812513987,9.659656484921774,10.460277235507965,11.21438800096512,12.0422953248024,12.87159636815389,13.698315827051799,14.251451746622722,15.086082331339519,15.830198049545288
cummulative feedback,0.0,6.0,14.0,58.0,76.0,92.0,150.0,155.0,165.0,179.0,197.0,203.0,208.0,211.0,213.0,214.0,214.0,214.0,215.0,215.0,215.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,918.0,998.0,928.0,998.0,998.0,998.0,668.0,998.0,897.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
