,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1675.0,2674.0,3673.0,4672.0,5671.0,6670.0,7669.0,8668.0,9667.0,10666.0,11665.0,12664.0,13663.0,14662.0,15661.0,16660.0,17621.0,18620.0,19619.0
Episode reward,0.0,-45.19328036331881,69.26143465982197,-50.028055193223146,-48.18382058274459,-48.376005577822625,-61.426066721661115,-64.90819049000055,-61.88965639977154,-61.04173223533532,-52.653228952219685,-58.98644609565046,-56.05696950252598,-51.00665037939491,-64.29158486382687,-61.25159701263695,-49.486594212709115,-50.09007107118911,49.960580707111745,-49.64102742741927,-52.66888618345441
Episode feedback,0.8,0.3116232461807382,0.3086053407884194,0.14228456899570685,0.14929859704479098,0.08416833658900968,0.00400801602804808,0.00801603205609616,0.0050100200350601,0.007014028049084141,0.00400801602804808,0.00200400801402404,0.0,0.00400801602804808,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0,0.0
total seconds,0.0,60.532033920288086,102.15795588493347,156.24883913993835,211.02465724945068,262.474422454834,310.0505199432373,357.9707987308502,406.138356924057,455.5562777519226,505.22362422943115,555.1925716400146,605.4050850868225,655.5027067661285,705.749425649643,755.8071637153625,806.0344834327698,855.6175260543823,902.9091086387634,951.7901244163513,1000.9736080169678
total minutes,0.0,1.0088672320048013,1.7026325980822246,2.604147318998973,3.517077620824178,4.374573707580566,5.1675086657206215,5.966179978847504,6.76897261540095,7.59260462919871,8.420393737157186,9.253209527333578,10.090084751447042,10.925045112768808,11.762490427494049,12.596786061922709,13.433908057212829,14.260292100906373,15.04848514397939,15.863168740272522,16.682893466949462
cummulative feedback,0.0,311.0,519.0,661.0,810.0,894.0,898.0,906.0,911.0,918.0,922.0,924.0,924.0,928.0,929.0,930.0,930.0,930.0,930.0,930.0,930.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,674.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,960.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
