,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0
Episode reward,0.0,-64.94606862110965,-70.11449813832579,-72.95023764175892,-67.6970826374676,-63.35824580735846,-68.18805991110857,-63.53899210887075,-67.79225885410796,-58.380576394915174,-60.587142657005145,-54.27364867487092,-19.23839388872111,-24.936513639203792,-44.053509835390564,-54.714701900595486,-55.40904000336458,-51.071300203110205,-63.6625954309508,-63.92073659846767,-63.558503103898644
Episode feedback,0.8,0.1342685369396107,0.0150300601051803,0.0100200400701202,0.007014028049084141,0.07615230453291352,0.0030060120210360602,0.01603206411219232,0.00200400801402404,0.013026052091156261,0.007014028049084141,0.0050100200350601,0.00400801602804808,0.00100200400701202,0.00100200400701202,0.00100200400701202,0.00100200400701202,0.0,0.00100200400701202,0.0,0.0
total seconds,0.0,61.15908122062683,111.37130379676819,160.3027617931366,207.34179592132568,265.81574511528015,312.0880517959595,359.2412087917328,407.94772267341614,456.96990990638733,506.2923789024353,555.9137909412384,605.6301403045654,655.1457340717316,704.7638003826141,754.9293992519379,805.0288670063019,855.4835958480835,905.6780753135681,955.9003391265869,1005.8751721382141
total minutes,0.0,1.0193180203437806,1.8561883966128032,2.6717126965522766,3.4556965986887613,4.430262418588002,5.201467529932658,5.987353479862213,6.799128711223602,7.616165165106455,8.438206315040588,9.26522984902064,10.093835671742758,10.919095567862193,11.746063339710236,12.582156654198965,13.417147783438365,14.258059930801391,15.094634588559469,15.931672318776448,16.76458620230357
cummulative feedback,0.0,134.0,149.0,159.0,166.0,242.0,245.0,261.0,263.0,276.0,283.0,288.0,292.0,293.0,294.0,295.0,296.0,296.0,297.0,297.0,297.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
