,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3997.0,4996.0,5995.0,6994.0,7993.0,8992.0,9991.0,10990.0,11989.0,12988.0,13987.0,14986.0,15985.0,16984.0,17983.0,18982.0,19981.0,20980.0
Episode reward,0.0,-67.00467681200772,-65.21188557364061,-72.32172578559265,-69.25017573810784,-69.71287377041004,-95.74879967160274,-76.88711952496408,-96.66030358737756,-80.42389392604738,-69.17217895240519,-99.29755069523507,-97.25042541218932,-99.44090460664945,-96.94873199910467,-97.8071297197548,-90.63171623595973,-67.37321849802628,-99.57592673329899,-99.40731291316663,-99.60979824874033,-99.54442578831465
Episode feedback,0.8,0.0050100200350601,0.11823647282741837,0.0651302604557813,0.06212424843474524,0.07314629251187746,0.03406813623840868,0.03406813623840868,0.013026052091156261,0.014028056098168281,0.01102204407713222,0.0030060120210360602,0.00200400801402404,0.00200400801402404,0.0,0.0,0.00200400801402404,0.0,0.00100200400701202,0.0,0.0,0.0
total seconds,0.0,45.02759408950806,106.46256113052368,164.07571744918823,222.42287278175354,282.2177999019623,338.3525366783142,394.0745258331299,447.5986120700836,501.4909255504608,555.0859560966492,607.3381888866425,660.1441440582275,712.6678605079651,764.9245774745941,817.3633925914764,869.6251225471497,922.101818561554,973.9516594409943,1026.2654144763947,1079.1488959789276,1131.027755498886
total minutes,0.0,0.750459901491801,1.7743760188420614,2.734595290819804,3.7070478796958923,4.703629998366038,5.63920894463857,6.567908763885498,7.459976867834727,8.35818209250768,9.25143260161082,10.122303148110708,11.002402400970459,11.87779767513275,12.748742957909903,13.622723209857941,14.493752042452494,15.368363642692566,16.232527657349905,17.104423574606578,17.985814932982127,18.850462591648103
cummulative feedback,0.0,5.0,123.0,188.0,250.0,323.0,357.0,391.0,404.0,418.0,429.0,432.0,434.0,436.0,436.0,436.0,438.0,438.0,439.0,439.0,439.0,439.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
