,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Accumulated time steps,0.0,797.0,1060.0,2059.0,2428.0,3427.0,4426.0,5425.0,6424.0,7423.0,8422.0,9421.0,10420.0,11419.0,12418.0,13417.0,14416.0,15415.0,16414.0,17413.0,18412.0,19411.0,20410.0
Episode reward,0.0,55.81949524563058,86.79458151766265,-44.3375319789061,81.68099788105533,-42.56406245535393,-43.154754646832394,-40.982723698530165,-39.628059790680595,-35.283992824076094,-35.628070751449314,-37.96785647300235,-36.691176063268216,-37.8148893638606,-38.306756790608105,-37.327622442564234,-37.88272684710084,-38.26994218757971,-37.35646734711598,-37.32383762826559,-37.09905068043618,-38.50129641010223,-38.3515131165586
Episode feedback,0.8,0.47547169751512997,0.2748091592564536,0.2685370738792214,0.18749999949048912,0.18837675331825976,0.10420841672925009,0.07414829651888949,0.050100200350601004,0.0300601202103606,0.02304609216127646,0.00801603205609616,0.0060120240420721205,0.00100200400701202,0.00100200400701202,0.00400801602804808,0.00200400801402404,0.00100200400701202,0.00100200400701202,0.0,0.0,0.0,0.0
total seconds,0.0,56.391016244888306,73.87080597877502,135.73472213745117,157.41937017440796,216.26503920555115,271.8014831542969,324.0389611721039,374.6911597251892,424.0542325973511,473.0504415035248,521.0267331600189,568.9455306529999,616.5158071517944,664.5110788345337,712.6825318336487,760.5460774898529,808.4820523262024,856.1661069393158,903.9342133998871,951.7478985786438,999.8069014549255,1047.7557859420776
total minutes,0.0,0.9398502707481384,1.2311800996462503,2.2622453689575197,2.623656169573466,3.604417320092519,4.530024719238281,5.400649352868398,6.244852662086487,7.067570543289184,7.884174025058746,8.683778886000315,9.482425510883331,10.275263452529908,11.075184647242228,11.878042197227478,12.675767958164215,13.474700872103373,14.269435115655263,15.065570223331452,15.86246497631073,16.66344835758209,17.46259643236796
cummulative feedback,0.0,378.0,450.0,718.0,787.0,975.0,1079.0,1153.0,1203.0,1233.0,1256.0,1264.0,1270.0,1271.0,1272.0,1276.0,1278.0,1279.0,1280.0,1280.0,1280.0,1280.0,1280.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,795.0,262.0,998.0,368.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
