,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Accumulated time steps,0.0,1000.0,1999.0,2998.0,3670.0,4669.0,5668.0,6667.0,7666.0,8665.0,9664.0,10663.0,11662.0,12661.0,13660.0,14659.0,15608.0,16607.0,17606.0,18605.0,19547.0
Episode reward,0.0,-67.94918913923797,-70.82769346600432,-65.61533514244968,69.19225218341586,-61.58549099267437,-59.85086390978248,-65.54020457365534,-46.5437517282791,-58.73699475075228,-53.881023650099046,-56.098899005848736,-54.66714898823587,-47.12022658729194,-59.271687148529715,-69.43070962972418,31.928787173477588,-67.8413720710161,-49.012363625344065,-18.276152011706024,63.6566295897939
Episode feedback,0.8,0.007014028049084141,0.0100200400701202,0.17334669321307947,0.1341281667151592,0.0030060120210360602,0.014028056098168281,0.01703406811920434,0.028056112196336563,0.01102204407713222,0.01102204407713222,0.0060120240420721205,0.00100200400701202,0.0030060120210360602,0.00200400801402404,0.0,0.0,0.00100200400701202,0.00200400801402404,0.00100200400701202,0.0
total seconds,0.0,45.867048501968384,92.96427011489868,148.57356309890747,184.7018744945526,232.99053311347961,282.70431566238403,331.8582248687744,382.0169723033905,431.41190814971924,480.98125314712524,531.0252976417542,581.1042988300323,631.58203125,681.8961074352264,732.3012490272522,780.0167474746704,830.2876524925232,878.7748770713806,928.404789686203,975.3656084537506
total minutes,0.0,0.7644508083661398,1.549404501914978,2.476226051648458,3.07836457490921,3.883175551891327,4.711738594373068,5.530970414479573,6.366949538389842,7.190198469161987,8.016354219118755,8.85042162736257,9.685071647167206,10.5263671875,11.364935123920441,12.20502081712087,13.00027912457784,13.838127541542054,14.646247951189677,15.473413161436717,16.25609347422918
cummulative feedback,0.0,7.0,17.0,190.0,280.0,283.0,297.0,314.0,342.0,353.0,364.0,370.0,371.0,374.0,376.0,376.0,376.0,377.0,379.0,380.0,380.0
Ph,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
steps_that_episode,0.0,998.0,998.0,998.0,671.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,948.0,998.0,998.0,998.0,941.0
e,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
buffer size,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
human model,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
